Customer,Customer_ID,Country,Latitude,Longitude
BMW,1039,Sweden,"60,1282","18,6435"
BMW,1039,Sweden,"60,1282","18,6435"
BMW,1039,Sweden,"60,1282","18,6435"
BMW,1039,Sweden,"60,1282","18,6435"
BMW,1039,Sweden,"60,1282","18,6435"
BMW,1039,Finland,"61,9241","25,7482"
BMW,1039,Finland,"61,9241","25,7482"
BMW,1039,Germany,"51,1657",955384
BMW,1039,Germany,"51,1657",955384
BMW,1039,Germany,"51,1657",955384
BMW,1039,Germany,"51,1657",955384
BMW,1039,Germany,"51,1657",955384
BMW,1039,Germany,"51,1657",955384
BMW,1039,Germany,"51,1657",955384
BMW,1039,Argentina,"-38,4161","-63,6167"
BMW,1039,Argentina,"-38,4161","-63,6167"
BMW,1039,Argentina,"-38,4161","-63,6167"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,Australia,"-25,2744","133,7751"
BMW,1039,South Korea,"35,9078","127,7669"
BMW,1039,South Korea,"35,9078","127,7669"
BMW,1039,Saudi Arabia,"23,8859","45,0792"
BMW,1039,Saudi Arabia,"23,8859","45,0792"
BMW,1039,Saudi Arabia,"23,8859","45,0792"
BMW,1039,Saudi Arabia,"23,8859","45,0792"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United States,"37,0902","-95,7129"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
BMW,1039,United Kingdom,"55,3781","-3,436"
AT&T,1010,Japan,"36,2048","138,2529"
AT&T,1010,Japan,"36,2048","138,2529"
AT&T,1010,Japan,"36,2048","138,2529"
AT&T,1010,Japan,"36,2048","138,2529"
AT&T,1010,Japan,"36,2048","138,2529"
AT&T,1010,Japan,"36,2048","138,2529"
AT&T,1010,Japan,"36,2048","138,2529"
AT&T,1010,Spain,"40,4637","-3,7492"
AT&T,1010,Spain,"40,4637","-3,7492"
AT&T,1010,Spain,"40,4637","-3,7492"
AT&T,1010,Brazil,"-14,235","-51,9253"
AT&T,1010,Brazil,"-14,235","-51,9253"
AT&T,1010,Brazil,"-14,235","-51,9253"
AT&T,1010,Brazil,"-14,235","-51,9253"
AT&T,1010,Canada,"56,1304","-106,3468"
AT&T,1010,Canada,"56,1304","-106,3468"
AT&T,1010,Canada,"56,1304","-106,3468"
AT&T,1010,Canada,"56,1304","-106,3468"
AT&T,1010,Canada,"56,1304","-106,3468"
AT&T,1010,Canada,"56,1304","-106,3468"
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,France,"46,6034",2550491
AT&T,1010,Greece,"39,0742","21,8243"
AT&T,1010,Mexico,"23,6345","-102,5528"
AT&T,1010,Mexico,"23,6345","-102,5528"
AT&T,1010,Mexico,"23,6345","-102,5528"
AT&T,1010,Poland,"51,9194","19,1451"
AT&T,1010,Poland,"51,9194","19,1451"
AT&T,1010,Poland,"51,9194","19,1451"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Russia,"61,524","105,3188"
AT&T,1010,Sweden,"60,1282","18,6435"
AT&T,1010,Sweden,"60,1282","18,6435"
AT&T,1010,Finland,"61,9241","25,7482"
AT&T,1010,Germany,"51,1657",955384
AT&T,1010,Germany,"51,1657",955384
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ireland,"53,4129","-8,2439"
AT&T,1010,Ukraine,"48,3794","31,1656"
AT&T,1010,Ukraine,"48,3794","31,1656"
AT&T,1010,Colombia,1391301,"-74,2973"
AT&T,1010,Argentina,"-38,4161","-63,6167"
AT&T,1010,Argentina,"-38,4161","-63,6167"
AT&T,1010,Argentina,"-38,4161","-63,6167"
AT&T,1010,Australia,"-25,2744","133,7751"
AT&T,1010,Australia,"-25,2744","133,7751"
AT&T,1010,Australia,"-25,2744","133,7751"
AT&T,1010,Australia,"-25,2744","133,7751"
AT&T,1010,Luxembourg,"49,8153",-220452
AT&T,1010,Luxembourg,"49,8153",-220452
AT&T,1010,South Korea,"35,9078","127,7669"
AT&T,1010,South Korea,"35,9078","127,7669"
AT&T,1010,South Africa,"-30,5595","22,9375"
AT&T,1010,South Africa,"-30,5595","22,9375"
AT&T,1010,South Africa,"-30,5595","22,9375"
AT&T,1010,South Africa,"-30,5595","22,9375"
AT&T,1010,South Africa,"-30,5595","22,9375"
AT&T,1010,South Africa,"-30,5595","22,9375"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,United States,"37,0902","-95,7129"
AT&T,1010,Czech Republic,"49,8175","15,472"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
AT&T,1010,United Kingdom,"55,3781","-3,436"
Enel,1013,India,"20,5937","78,9629"
Enel,1013,India,"20,5937","78,9629"
Enel,1013,India,"20,5937","78,9629"
Enel,1013,Italy,"41,8719",1378762
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Japan,"36,2048","138,2529"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Spain,"40,4637","-3,7492"
Enel,1013,Brazil,"-14,235","-51,9253"
Enel,1013,Brazil,"-14,235","-51,9253"
Enel,1013,Canada,"56,1304","-106,3468"
Enel,1013,Canada,"56,1304","-106,3468"
Enel,1013,Canada,"56,1304","-106,3468"
Enel,1013,France,"46,6034",2550491
Enel,1013,France,"46,6034",2550491
Enel,1013,Mexico,"23,6345","-102,5528"
Enel,1013,Mexico,"23,6345","-102,5528"
Enel,1013,Russia,"61,524","105,3188"
Enel,1013,Russia,"61,524","105,3188"
Enel,1013,Russia,"61,524","105,3188"
Enel,1013,Sweden,"60,1282","18,6435"
Enel,1013,Sweden,"60,1282","18,6435"
Enel,1013,Belgium,"50,5039",1022406
Enel,1013,Belgium,"50,5039",1022406
Enel,1013,Belgium,"50,5039",1022406
Enel,1013,Germany,"51,1657",955384
Enel,1013,Germany,"51,1657",955384
Enel,1013,Germany,"51,1657",955384
Enel,1013,Germany,"51,1657",955384
Enel,1013,Germany,"51,1657",955384
Enel,1013,Germany,"51,1657",955384
Enel,1013,Germany,"51,1657",955384
Enel,1013,Germany,"51,1657",955384
Enel,1013,Ireland,"53,4129","-8,2439"
Enel,1013,Ireland,"53,4129","-8,2439"
Enel,1013,Ireland,"53,4129","-8,2439"
Enel,1013,Ukraine,"48,3794","31,1656"
Enel,1013,Slovenia,"46,1512","14,9955"
Enel,1013,Australia,"-25,2744","133,7751"
Enel,1013,Australia,"-25,2744","133,7751"
Enel,1013,Australia,"-25,2744","133,7751"
Enel,1013,Australia,"-25,2744","133,7751"
Enel,1013,Australia,"-25,2744","133,7751"
Enel,1013,Australia,"-25,2744","133,7751"
Enel,1013,Australia,"-25,2744","133,7751"
Enel,1013,Netherlands,"52,1326",370113
Enel,1013,New Zealand,"-40,9006","174,886"
Enel,1013,South Korea,"35,9078","127,7669"
Enel,1013,South Korea,"35,9078","127,7669"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United States,"37,0902","-95,7129"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Enel,1013,United Kingdom,"55,3781","-3,436"
Sony,1028,Chile,"-35,6751","-71,543"
Sony,1028,Chile,"-35,6751","-71,543"
Sony,1028,Chile,"-35,6751","-71,543"
Sony,1028,China,"35,8617","104,1954"
Sony,1028,China,"35,8617","104,1954"
Sony,1028,China,"35,8617","104,1954"
Sony,1028,China,"35,8617","104,1954"
Sony,1028,India,"20,5937","78,9629"
Sony,1028,India,"20,5937","78,9629"
Sony,1028,India,"20,5937","78,9629"
Sony,1028,India,"20,5937","78,9629"
Sony,1028,Italy,"41,8719",1378762
Sony,1028,Italy,"41,8719",1378762
Sony,1028,Italy,"41,8719",1378762
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Japan,"36,2048","138,2529"
Sony,1028,Spain,"40,4637","-3,7492"
Sony,1028,Brazil,"-14,235","-51,9253"
Sony,1028,Canada,"56,1304","-106,3468"
Sony,1028,Canada,"56,1304","-106,3468"
Sony,1028,Canada,"56,1304","-106,3468"
Sony,1028,Canada,"56,1304","-106,3468"
Sony,1028,France,"46,6034",2550491
Sony,1028,France,"46,6034",2550491
Sony,1028,France,"46,6034",2550491
Sony,1028,France,"46,6034",2550491
Sony,1028,France,"46,6034",2550491
Sony,1028,France,"46,6034",2550491
Sony,1028,France,"46,6034",2550491
Sony,1028,Mexico,"23,6345","-102,5528"
Sony,1028,Russia,"61,524","105,3188"
Sony,1028,Russia,"61,524","105,3188"
Sony,1028,Russia,"61,524","105,3188"
Sony,1028,Russia,"61,524","105,3188"
Sony,1028,Sweden,"60,1282","18,6435"
Sony,1028,Sweden,"60,1282","18,6435"
Sony,1028,Sweden,"60,1282","18,6435"
Sony,1028,Sweden,"60,1282","18,6435"
Sony,1028,Sweden,"60,1282","18,6435"
Sony,1028,Sweden,"60,1282","18,6435"
Sony,1028,Finland,"61,9241","25,7482"
Sony,1028,Finland,"61,9241","25,7482"
Sony,1028,Germany,"51,1657",955384
Sony,1028,Germany,"51,1657",955384
Sony,1028,Germany,"51,1657",955384
Sony,1028,Germany,"51,1657",955384
Sony,1028,Germany,"51,1657",955384
Sony,1028,Germany,"51,1657",955384
Sony,1028,Germany,"51,1657",955384
Sony,1028,Germany,"51,1657",955384
Sony,1028,Ukraine,"48,3794","31,1656"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Australia,"-25,2744","133,7751"
Sony,1028,Singapore,592060,"103,8198"
Sony,1028,Singapore,592060,"103,8198"
Sony,1028,Singapore,592060,"103,8198"
Sony,1028,Costa Rica,2041586,"-83,7534"
Sony,1028,Costa Rica,2041586,"-83,7534"
Sony,1028,Costa Rica,2041586,"-83,7534"
Sony,1028,Luxembourg,"49,8153",-220452
Sony,1028,Luxembourg,"49,8153",-220452
Sony,1028,Luxembourg,"49,8153",-220452
Sony,1028,Luxembourg,"49,8153",-220452
Sony,1028,South Korea,"35,9078","127,7669"
Sony,1028,South Korea,"35,9078","127,7669"
Sony,1028,Saudi Arabia,"23,8859","45,0792"
Sony,1028,South Africa,"-30,5595","22,9375"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,United States,"37,0902","-95,7129"
Sony,1028,Czech Republic,"49,8175","15,472"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Sony,1028,United Kingdom,"55,3781","-3,436"
Aetna,1002,Chile,"-35,6751","-71,543"
Aetna,1002,Chile,"-35,6751","-71,543"
Aetna,1002,Chile,"-35,6751","-71,543"
Aetna,1002,Chile,"-35,6751","-71,543"
Aetna,1002,Chile,"-35,6751","-71,543"
Aetna,1002,Chile,"-35,6751","-71,543"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Japan,"36,2048","138,2529"
Aetna,1002,Spain,"40,4637","-3,7492"
Aetna,1002,Spain,"40,4637","-3,7492"
Aetna,1002,Spain,"40,4637","-3,7492"
Aetna,1002,Spain,"40,4637","-3,7492"
Aetna,1002,Spain,"40,4637","-3,7492"
Aetna,1002,Brazil,"-14,235","-51,9253"
Aetna,1002,Brazil,"-14,235","-51,9253"
Aetna,1002,Brazil,"-14,235","-51,9253"
Aetna,1002,Brazil,"-14,235","-51,9253"
Aetna,1002,Brazil,"-14,235","-51,9253"
Aetna,1002,Brazil,"-14,235","-51,9253"
Aetna,1002,Brazil,"-14,235","-51,9253"
Aetna,1002,Canada,"56,1304","-106,3468"
Aetna,1002,Canada,"56,1304","-106,3468"
Aetna,1002,Canada,"56,1304","-106,3468"
Aetna,1002,Canada,"56,1304","-106,3468"
Aetna,1002,Canada,"56,1304","-106,3468"
Aetna,1002,Canada,"56,1304","-106,3468"
Aetna,1002,Canada,"56,1304","-106,3468"
Aetna,1002,France,"46,6034",2550491
Aetna,1002,France,"46,6034",2550491
Aetna,1002,France,"46,6034",2550491
Aetna,1002,France,"46,6034",2550491
Aetna,1002,France,"46,6034",2550491
Aetna,1002,France,"46,6034",2550491
Aetna,1002,France,"46,6034",2550491
Aetna,1002,Mexico,"23,6345","-102,5528"
Aetna,1002,Mexico,"23,6345","-102,5528"
Aetna,1002,Mexico,"23,6345","-102,5528"
Aetna,1002,Mexico,"23,6345","-102,5528"
Aetna,1002,Mexico,"23,6345","-102,5528"
Aetna,1002,Mexico,"23,6345","-102,5528"
Aetna,1002,Mexico,"23,6345","-102,5528"
Aetna,1002,Sweden,"60,1282","18,6435"
Aetna,1002,Sweden,"60,1282","18,6435"
Aetna,1002,Sweden,"60,1282","18,6435"
Aetna,1002,Sweden,"60,1282","18,6435"
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Belgium,"50,5039",1022406
Aetna,1002,Finland,"61,9241","25,7482"
Aetna,1002,Finland,"61,9241","25,7482"
Aetna,1002,Germany,"51,1657",955384
Aetna,1002,Portugal,"39,3999","-8,2245"
Aetna,1002,Portugal,"39,3999","-8,2245"
Aetna,1002,Argentina,"-38,4161","-63,6167"
Aetna,1002,Australia,"-25,2744","133,7751"
Aetna,1002,Australia,"-25,2744","133,7751"
Aetna,1002,Australia,"-25,2744","133,7751"
Aetna,1002,Australia,"-25,2744","133,7751"
Aetna,1002,Australia,"-25,2744","133,7751"
Aetna,1002,Australia,"-25,2744","133,7751"
Aetna,1002,Australia,"-25,2744","133,7751"
Aetna,1002,Singapore,592060,"103,8198"
Aetna,1002,Netherlands,"52,1326",370113
Aetna,1002,Philippines,2519414,"121,774"
Aetna,1002,Philippines,2519414,"121,774"
Aetna,1002,Philippines,2519414,"121,774"
Aetna,1002,Philippines,2519414,"121,774"
Aetna,1002,Philippines,2519414,"121,774"
Aetna,1002,South Africa,"-30,5595","22,9375"
Aetna,1002,South Africa,"-30,5595","22,9375"
Aetna,1002,South Africa,"-30,5595","22,9375"
Aetna,1002,South Africa,"-30,5595","22,9375"
Aetna,1002,South Africa,"-30,5595","22,9375"
Aetna,1002,South Africa,"-30,5595","22,9375"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
Aetna,1002,United States,"37,0902","-95,7129"
